variance,ac1,cv,skewness,kurtosis,label
1.753265097305656e-27,0.520076556680936,0.041253075884362146,4.013797031736083,23.37579351252352,0
6.224827735521538e-27,0.9724522507582587,0.07756507480877042,5.276898248516594,31.644135472766905,0
3.188379352409078e-24,0.9936473366065455,0.7682231392105313,2.230217181716636,8.281273213768694,1
4.761480445244272e-27,0.5136695853085962,0.06720795470235412,3.8254031251114466,21.86296765938035,0
3.3429298535616085e-27,0.5972305173834229,0.05628766601996554,3.3247238416249965,17.377762838130213,0
1.1500518186731813e-25,0.8420044935272913,0.283793300496805,2.927828484138255,13.64989263183911,0
1.1834826678785546e-17,0.9916030199093471,3.0938945626254286,3.912571580438803,18.451752949830144,1
1.763985699743112e-25,0.9081372271486284,0.35798357000881703,3.909316303485491,19.5849701391861,0
2.43992466379875e-19,0.9861397276748168,2.362391720026308,3.5464439129640457,17.282543883021088,1
2.0435587007645007e-25,0.7831099696147527,0.3574133116669452,2.9044069356794946,13.620939875543163,0
7.055367101761579e-22,0.9975106928362534,1.7835807985716432,2.1812681861837544,6.667505372527891,1
1.4996548284776364e-20,0.9939112947358897,1.2806723117734073,1.0609417422063436,2.7965754226985395,1
7.435669806004734e-26,0.8617821723763951,0.24416087443941842,4.208851292099134,24.243997486389777,0
1.2420871616954278e-05,0.8721533288140225,3.077041080880616,5.507097621133456,44.933374847726,1
3.0287163189696752e-25,0.977969295752954,0.45979118299733074,4.459621538997123,24.813393202551524,0
2.5616678602661703e-25,0.9769106869230848,0.4398586238310729,4.549812872892307,24.11765762997811,0
2.9685094377550853e-25,0.9503177967026585,0.4468460558803369,3.0542891984055762,11.945425766043568,0
0.012592978638374969,0.9788688660994831,3.208934159800904,4.944701746091398,31.165774753786053,1
7.115084207712707e-22,0.982059233364744,3.414548967226396,5.335504848367501,33.0847019414163,0
1.2715997153952416e-25,0.947455994919687,0.3157092379779082,4.303724513481757,23.562866112315255,0
1.5246188517285951e-25,0.8609274069361573,0.32179823755427817,2.4983644586904807,9.320217716775982,0
1.8462154741710636e-22,0.9724422103809447,2.0181200717217367,3.1115635629929863,12.765051680145815,1
2.09202823344511e-22,0.9787943471753474,2.3388899860363033,3.235170364798579,13.009043147698524,1
